fid,DN,area_m2,distance,angle,Latitude,Longitude,geometry
127,1,1005715.618,3260.0,0.0,25.7189035,74.133547,POINT (413080 2844840)
127,1,1005715.618,3270.0,315.0,25.7189938,74.1335463,POINT (413080 2844850)
127,1,1005715.618,3280.0,315.0,25.7189932,74.1334467,POINT (413070 2844850)
127,1,1005715.618,3290.0,0.0,25.7190835,74.133446,POINT (413070 2844860)
127,1,1005715.618,3300.0,315.0,25.7191738,74.1334454,POINT (413070 2844870)
127,1,1005715.618,3310.0,315.0,25.7191732,74.1333457,POINT (413060 2844870)
127,1,1005715.618,3320.0,315.0,25.7192635,74.133345,POINT (413060 2844880)
127,1,1005715.618,3330.0,270.0,25.7192629,74.1332453,POINT (413050 2844880)
127,1,1005715.618,3340.0,270.0,25.7192623,74.1331457,POINT (413040 2844880)
127,1,1005715.618,3350.0,225.0,25.7192617,74.133046,POINT (413030 2844880)
127,1,1005715.618,3360.0,225.0,25.7191714,74.1330466,POINT (413030 2844870)
127,1,1005715.618,3370.0,270.0,25.7191708,74.132947,POINT (413020 2844870)
127,1,1005715.618,3380.0,315.0,25.7191702,74.1328473,POINT (413010 2844870)
127,1,1005715.618,3390.0,315.0,25.7192605,74.1328466,POINT (413010 2844880)
127,1,1005715.618,3400.0,225.0,25.7192599,74.132747,POINT (413000 2844880)
127,1,1005715.618,3410.0,225.0,25.7191696,74.1327476,POINT (413000 2844870)
127,1,1005715.618,3420.0,270.0,25.719169,74.1326479,POINT (412990 2844870)
127,1,1005715.618,3430.0,225.0,25.7191684,74.1325483,POINT (412980 2844870)
127,1,1005715.618,3440.0,225.0,25.7190781,74.1325489,POINT (412980 2844860)
127,1,1005715.618,3450.0,315.0,25.7190775,74.1324493,POINT (412970 2844860)
127,1,1005715.618,3460.0,315.0,25.7191678,74.1324486,POINT (412970 2844870)
127,1,1005715.618,3470.0,270.0,25.7191672,74.1323489,POINT (412960 2844870)
127,1,1005715.618,3480.0,315.0,25.7191666,74.1322492,POINT (412950 2844870)
127,1,1005715.618,3490.0,315.0,25.7192569,74.1322486,POINT (412950 2844880)
127,1,1005715.618,3500.0,270.0,25.7192563,74.1321489,POINT (412940 2844880)
127,1,1005715.618,3510.0,315.0,25.7192558,74.1320492,POINT (412930 2844880)
127,1,1005715.618,3520.0,0.0,25.719346,74.1320486,POINT (412930 2844890)
127,1,1005715.618,3530.0,315.0,25.7194363,74.1320479,POINT (412930 2844900)
127,1,1005715.618,3540.0,315.0,25.7194357,74.1319483,POINT (412920 2844900)
127,1,1005715.618,3550.0,45.0,25.719526,74.1319476,POINT (412920 2844910)
127,1,1005715.618,3560.0,45.0,25.7195266,74.1320473,POINT (412930 2844910)
127,1,1005715.618,3570.0,0.0,25.7196169,74.1320466,POINT (412930 2844920)
127,1,1005715.618,3580.0,0.0,25.7197072,74.132046,POINT (412930 2844930)
127,1,1005715.618,3590.0,315.0,25.7197975,74.1320453,POINT (412930 2844940)
127,1,1005715.618,3600.0,270.0,25.7197969,74.1319456,POINT (412920 2844940)
127,1,1005715.618,3610.0,315.0,25.7197963,74.131846,POINT (412910 2844940)
127,1,1005715.618,3620.0,315.0,25.7198866,74.1318453,POINT (412910 2844950)
127,1,1005715.618,3630.0,315.0,25.719886,74.1317456,POINT (412900 2844950)
127,1,1005715.618,3640.0,0.0,25.7199763,74.131745,POINT (412900 2844960)
127,1,1005715.618,3650.0,315.0,25.7200666,74.1317443,POINT (412900 2844970)
127,1,1005715.618,3660.0,315.0,25.720066,74.1316446,POINT (412890 2844970)
127,1,1005715.618,3670.0,0.0,25.7201563,74.131644,POINT (412890 2844980)
127,1,1005715.618,3680.0,0.0,25.7202466,74.1316433,POINT (412890 2844990)
127,1,1005715.618,3690.0,0.0,25.7203369,74.1316427,POINT (412890 2845000)
127,1,1005715.618,3700.0,45.0,25.7204272,74.131642,POINT (412890 2845010)
127,1,1005715.618,3710.0,45.0,25.7204278,74.1317417,POINT (412900 2845010)
127,1,1005715.618,3720.0,0.0,25.7205181,74.131741,POINT (412900 2845020)
127,1,1005715.618,3730.0,45.0,25.7206083,74.1317404,POINT (412900 2845030)
127,1,1005715.618,3740.0,90.0,25.7206089,74.1318401,POINT (412910 2845030)
127,1,1005715.618,3750.0,45.0,25.7206095,74.1319397,POINT (412920 2845030)
127,1,1005715.618,3760.0,315.0,25.7206998,74.1319391,POINT (412920 2845040)
127,1,1005715.618,3770.0,315.0,25.7206992,74.1318394,POINT (412910 2845040)
127,1,1005715.618,3780.0,45.0,25.7207895,74.1318387,POINT (412910 2845050)
127,1,1005715.618,3790.0,45.0,25.7207901,74.1319384,POINT (412920 2845050)
127,1,1005715.618,3800.0,0.0,25.7208804,74.1319378,POINT (412920 2845060)
127,1,1005715.618,3810.0,315.0,25.7209707,74.1319371,POINT (412920 2845070)
127,1,1005715.618,3820.0,270.0,25.7209701,74.1318374,POINT (412910 2845070)
127,1,1005715.618,3830.0,315.0,25.7209695,74.1317378,POINT (412900 2845070)
127,1,1005715.618,3840.0,315.0,25.7210598,74.1317371,POINT (412900 2845080)
127,1,1005715.618,3850.0,270.0,25.7210592,74.1316374,POINT (412890 2845080)
127,1,1005715.618,3860.0,270.0,25.7210586,74.1315378,POINT (412880 2845080)
127,1,1005715.618,3870.0,315.0,25.721058,74.1314381,POINT (412870 2845080)
127,1,1005715.618,3880.0,315.0,25.7211483,74.1314374,POINT (412870 2845090)
127,1,1005715.618,3890.0,270.0,25.7211477,74.1313377,POINT (412860 2845090)
127,1,1005715.618,3900.0,315.0,25.7211471,74.1312381,POINT (412850 2845090)
127,1,1005715.618,3910.0,315.0,25.7212374,74.1312374,POINT (412850 2845100)
127,1,1005715.618,3920.0,315.0,25.7212368,74.1311377,POINT (412840 2845100)
127,1,1005715.618,3930.0,315.0,25.7213271,74.1311371,POINT (412840 2845110)
127,1,1005715.618,3940.0,270.0,25.7213265,74.1310374,POINT (412830 2845110)
127,1,1005715.618,3950.0,225.0,25.7213259,74.1309377,POINT (412820 2845110)
127,1,1005715.618,3960.0,225.0,25.7212356,74.1309384,POINT (412820 2845100)
127,1,1005715.618,3970.0,270.0,25.721235,74.1308387,POINT (412810 2845100)
127,1,1005715.618,3980.0,315.0,25.7212344,74.130739,POINT (412800 2845100)
127,1,1005715.618,3990.0,315.0,25.7213247,74.1307384,POINT (412800 2845110)
127,1,1005715.618,4000.0,270.0,25.7213241,74.1306387,POINT (412790 2845110)
127,1,1005715.618,4010.0,315.0,25.7213235,74.130539,POINT (412780 2845110)
127,1,1005715.618,4020.0,0.0,25.7214138,74.1305384,POINT (412780 2845120)
127,1,1005715.618,4030.0,315.0,25.7215041,74.1305377,POINT (412780 2845130)
127,1,1005715.618,4040.0,315.0,25.7215035,74.130438,POINT (412770 2845130)
127,1,1005715.618,4050.0,0.0,25.7215938,74.1304374,POINT (412770 2845140)
127,1,1005715.618,4060.0,315.0,25.7216841,74.1304367,POINT (412770 2845150)
127,1,1005715.618,4070.0,315.0,25.7216835,74.130337,POINT (412760 2845150)
127,1,1005715.618,4080.0,0.0,25.7217738,74.1303364,POINT (412760 2845160)
127,1,1005715.618,4090.0,315.0,25.7218641,74.1303357,POINT (412760 2845170)
127,1,1005715.618,4100.0,315.0,25.7218635,74.130236,POINT (412750 2845170)
127,1,1005715.618,4110.0,315.0,25.7219538,74.1302354,POINT (412750 2845180)
127,1,1005715.618,4120.0,315.0,25.7219532,74.1301357,POINT (412740 2845180)
127,1,1005715.618,4130.0,0.0,25.7220435,74.1301351,POINT (412740 2845190)
127,1,1005715.618,4140.0,315.0,25.7221338,74.1301344,POINT (412740 2845200)
127,1,1005715.618,4150.0,315.0,25.7221332,74.1300347,POINT (412730 2845200)
127,1,1005715.618,4160.0,315.0,25.7222235,74.1300341,POINT (412730 2845210)
127,1,1005715.618,4170.0,225.0,25.7222229,74.1299344,POINT (412720 2845210)
127,1,1005715.618,4180.0,180.0,25.7221326,74.129935,POINT (412720 2845200)
127,1,1005715.618,4190.0,225.0,25.7220423,74.1299357,POINT (412720 2845190)
127,1,1005715.618,4200.0,225.0,25.7220417,74.129836,POINT (412710 2845190)
127,1,1005715.618,4210.0,225.0,25.7219514,74.1298367,POINT (412710 2845180)
127,1,1005715.618,4220.0,270.0,25.7219508,74.129737,POINT (412700 2845180)
127,1,1005715.618,4230.0,225.0,25.7219502,74.1296373,POINT (412690 2845180)
127,1,1005715.618,4240.0,225.0,25.7218599,74.129638,POINT (412690 2845170)
127,1,1005715.618,4250.0,270.0,25.7218593,74.1295383,POINT (412680 2845170)
127,1,1005715.618,4260.0,225.0,25.7218588,74.1294386,POINT (412670 2845170)
127,1,1005715.618,4270.0,225.0,25.7217685,74.1294393,POINT (412670 2845160)
127,1,1005715.618,4280.0,270.0,25.7217679,74.1293396,POINT (412660 2845160)
127,1,1005715.618,4290.0,225.0,25.7217673,74.1292399,POINT (412650 2845160)
127,1,1005715.618,4300.0,225.0,25.721677,74.1292406,POINT (412650 2845150)
127,1,1005715.618,4310.0,270.0,25.7216764,74.1291409,POINT (412640 2845150)
127,1,1005715.618,4320.0,225.0,25.7216758,74.1290412,POINT (412630 2845150)
127,1,1005715.618,4330.0,225.0,25.7215855,74.1290419,POINT (412630 2845140)
127,1,1005715.618,4340.0,225.0,25.7215849,74.1289422,POINT (412620 2845140)
127,1,1005715.618,4350.0,225.0,25.7214946,74.1289429,POINT (412620 2845130)
127,1,1005715.618,4360.0,270.0,25.721494,74.1288432,POINT (412610 2845130)
127,1,1005715.618,4370.0,225.0,25.7214934,74.1287435,POINT (412600 2845130)
127,1,1005715.618,4380.0,225.0,25.7214031,74.1287442,POINT (412600 2845120)
127,1,1005715.618,4390.0,270.0,25.7214025,74.1286445,POINT (412590 2845120)
127,1,1005715.618,4400.0,270.0,25.7214019,74.1285448,POINT (412580 2845120)
127,1,1005715.618,4410.0,225.0,25.7214013,74.1284451,POINT (412570 2845120)
127,1,1005715.618,4420.0,225.0,25.721311,74.1284458,POINT (412570 2845110)
127,1,1005715.618,4430.0,315.0,25.7213104,74.1283461,POINT (412560 2845110)
127,1,1005715.618,4440.0,315.0,25.7214007,74.1283455,POINT (412560 2845120)
127,1,1005715.618,4450.0,270.0,25.7214001,74.1282458,POINT (412550 2845120)
127,1,1005715.618,4460.0,315.0,25.7213995,74.1281461,POINT (412540 2845120)
127,1,1005715.618,4470.0,315.0,25.7214898,74.1281455,POINT (412540 2845130)
127,1,1005715.618,4480.0,270.0,25.7214892,74.1280458,POINT (412530 2845130)
127,1,1005715.618,4490.0,225.0,25.7214886,74.1279461,POINT (412520 2845130)
127,1,1005715.618,4500.0,225.0,25.7213984,74.1279468,POINT (412520 2845120)
127,1,1005715.618,4510.0,270.0,25.7213978,74.1278471,POINT (412510 2845120)
127,1,1005715.618,4520.0,315.0,25.7213972,74.1277474,POINT (412500 2845120)
127,1,1005715.618,4530.0,315.0,25.7214875,74.1277468,POINT (412500 2845130)
127,1,1005715.618,4540.0,270.0,25.7214869,74.1276471,POINT (412490 2845130)
127,1,1005715.618,4550.0,270.0,25.7214863,74.1275474,POINT (412480 2845130)
127,1,1005715.618,4560.0,270.0,25.7214857,74.1274477,POINT (412470 2845130)
127,1,1005715.618,4570.0,270.0,25.7214851,74.127348,POINT (412460 2845130)
127,1,1005715.618,4580.0,225.0,25.7214845,74.1272484,POINT (412450 2845130)
127,1,1005715.618,4590.0,225.0,25.7213942,74.127249,POINT (412450 2845120)
127,1,1005715.618,4600.0,270.0,25.7213936,74.1271493,POINT (412440 2845120)
127,1,1005715.618,4610.0,315.0,25.721393,74.1270497,POINT (412430 2845120)
127,1,1005715.618,4620.0,315.0,25.7214833,74.127049,POINT (412430 2845130)
127,1,1005715.618,4630.0,270.0,25.7214827,74.1269493,POINT (412420 2845130)
127,1,1005715.618,4640.0,315.0,25.7214821,74.1268497,POINT (412410 2845130)
127,1,1005715.618,4650.0,315.0,25.7215724,74.126849,POINT (412410 2845140)
127,1,1005715.618,4660.0,270.0,25.7215718,74.1267493,POINT (412400 2845140)
127,1,1005715.618,4670.0,315.0,25.7215712,74.1266496,POINT (412390 2845140)
127,1,1005715.618,4680.0,315.0,25.7216615,74.126649,POINT (412390 2845150)
127,1,1005715.618,4690.0,270.0,25.7216609,74.1265493,POINT (412380 2845150)
127,1,1005715.618,4700.0,270.0,25.7216603,74.1264496,POINT (412370 2845150)
127,1,1005715.618,4710.0,315.0,25.7216597,74.12635,POINT (412360 2845150)
127,1,1005715.618,4720.0,315.0,25.72175,74.1263493,POINT (412360 2845160)
127,1,1005715.618,4730.0,270.0,25.7217494,74.1262496,POINT (412350 2845160)
127,1,1005715.618,4740.0,225.0,25.7217488,74.1261499,POINT (412340 2845160)
127,1,1005715.618,4750.0,180.0,25.7216585,74.1261506,POINT (412340 2845150)
127,1,1005715.618,4760.0,225.0,25.7215682,74.1261513,POINT (412340 2845140)
127,1,1005715.618,4770.0,270.0,25.7215676,74.1260516,POINT (412330 2845140)
127,1,1005715.618,4780.0,225.0,25.721567,74.1259519,POINT (412320 2845140)
127,1,1005715.618,4790.0,225.0,25.7214767,74.1259526,POINT (412320 2845130)
127,1,1005715.618,4800.0,270.0,25.7214761,74.1258529,POINT (412310 2845130)
127,1,1005715.618,4810.0,270.0,25.7214755,74.1257532,POINT (412300 2845130)
127,1,1005715.618,4820.0,315.0,25.7214749,74.1256535,POINT (412290 2845130)
127,1,1005715.618,4830.0,315.0,25.7215652,74.1256529,POINT (412290 2845140)
127,1,1005715.618,4840.0,270.0,25.7215646,74.1255532,POINT (412280 2845140)
127,1,1005715.618,4850.0,315.0,25.721564,74.1254535,POINT (412270 2845140)
127,1,1005715.618,4860.0,0.0,25.7216543,74.1254529,POINT (412270 2845150)
127,1,1005715.618,4870.0,315.0,25.7217446,74.1254522,POINT (412270 2845160)
127,1,1005715.618,4880.0,315.0,25.721744,74.1253525,POINT (412260 2845160)
127,1,1005715.618,4890.0,315.0,25.7218343,74.1253519,POINT (412260 2845170)
127,1,1005715.618,4900.0,270.0,25.7218337,74.1252522,POINT (412250 2845170)
127,1,1005715.618,4910.0,270.0,25.7218331,74.1251525,POINT (412240 2845170)
127,1,1005715.618,4920.0,270.0,25.7218325,74.1250528,POINT (412230 2845170)
127,1,1005715.618,4930.0,225.0,25.7218319,74.1249532,POINT (412220 2845170)
127,1,1005715.618,4940.0,225.0,25.7217416,74.1249538,POINT (412220 2845160)
127,1,1005715.618,4950.0,270.0,25.721741,74.1248541,POINT (412210 2845160)
127,1,1005715.618,4960.0,270.0,25.7217404,74.1247545,POINT (412200 2845160)
127,1,1005715.618,4970.0,270.0,25.7217398,74.1246548,POINT (412190 2845160)
127,1,1005715.618,4980.0,315.0,25.7217392,74.1245551,POINT (412180 2845160)
127,1,1005715.618,4990.0,315.0,25.7218295,74.1245544,POINT (412180 2845170)
127,1,1005715.618,5000.0,270.0,25.7218289,74.1244548,POINT (412170 2845170)
127,1,1005715.618,5010.0,270.0,25.7218283,74.1243551,POINT (412160 2845170)
127,1,1005715.618,5020.0,315.0,25.7218277,74.1242554,POINT (412150 2845170)
127,1,1005715.618,5030.0,315.0,25.721918,74.1242548,POINT (412150 2845180)
127,1,1005715.618,5040.0,270.0,25.7219174,74.1241551,POINT (412140 2845180)
127,1,1005715.618,5050.0,270.0,25.7219168,74.1240554,POINT (412130 2845180)
127,1,1005715.618,5060.0,270.0,25.7219162,74.1239557,POINT (412120 2845180)
127,1,1005715.618,5070.0,270.0,25.7219156,74.123856,POINT (412110 2845180)
127,1,1005715.618,5080.0,225.0,25.721915,74.1237564,POINT (412100 2845180)
127,1,1005715.618,5090.0,225.0,25.7218247,74.123757,POINT (412100 2845170)
127,1,1005715.618,5100.0,315.0,25.7218241,74.1236574,POINT (412090 2845170)
127,1,1005715.618,5110.0,315.0,25.7219144,74.1236567,POINT (412090 2845180)
127,1,1005715.618,5120.0,270.0,25.7219138,74.123557,POINT (412080 2845180)
127,1,1005715.618,5130.0,270.0,25.7219132,74.1234573,POINT (412070 2845180)
127,1,1005715.618,5140.0,270.0,25.7219126,74.1233577,POINT (412060 2845180)
127,1,1005715.618,5150.0,270.0,25.721912,74.123258,POINT (412050 2845180)
127,1,1005715.618,5160.0,315.0,25.7219114,74.1231583,POINT (412040 2845180)
127,1,1005715.618,5170.0,315.0,25.7220017,74.1231576,POINT (412040 2845190)
127,1,1005715.618,5180.0,270.0,25.7220011,74.123058,POINT (412030 2845190)
127,1,1005715.618,5190.0,315.0,25.7220005,74.1229583,POINT (412020 2845190)
127,1,1005715.618,5200.0,315.0,25.7220908,74.1229576,POINT (412020 2845200)
127,1,1005715.618,5210.0,225.0,25.7220902,74.1228579,POINT (412010 2845200)
127,1,1005715.618,5220.0,225.0,25.7219999,74.1228586,POINT (412010 2845190)
127,1,1005715.618,5230.0,315.0,25.7219993,74.1227589,POINT (412000 2845190)
127,1,1005715.618,5240.0,315.0,25.7220896,74.1227583,POINT (412000 2845200)
127,1,1005715.618,5250.0,225.0,25.722089,74.1226586,POINT (411990 2845200)
127,1,1005715.618,5260.0,225.0,25.7219987,74.1226593,POINT (411990 2845190)
127,1,1005715.618,5270.0,270.0,25.7219981,74.1225596,POINT (411980 2845190)
127,1,1005715.618,5280.0,270.0,25.7219975,74.1224599,POINT (411970 2845190)
127,1,1005715.618,5290.0,225.0,25.7219969,74.1223602,POINT (411960 2845190)
127,1,1005715.618,5300.0,225.0,25.7219066,74.1223609,POINT (411960 2845180)
127,1,1005715.618,5310.0,270.0,25.721906,74.1222612,POINT (411950 2845180)
127,1,1005715.618,5320.0,225.0,25.7219054,74.1221615,POINT (411940 2845180)
127,1,1005715.618,5330.0,225.0,25.7218151,74.1221622,POINT (411940 2845170)
127,1,1005715.618,5340.0,315.0,25.7218145,74.1220625,POINT (411930 2845170)
127,1,1005715.618,5350.0,315.0,25.7219048,74.1220619,POINT (411930 2845180)
127,1,1005715.618,5360.0,270.0,25.7219042,74.1219622,POINT (411920 2845180)
127,1,1005715.618,5370.0,270.0,25.7219036,74.1218625,POINT (411910 2845180)
127,1,1005715.618,5380.0,270.0,25.721903,74.1217628,POINT (411900 2845180)
127,1,1005715.618,5390.0,225.0,25.7219024,74.1216631,POINT (411890 2845180)
127,1,1005715.618,5400.0,225.0,25.7218121,74.1216638,POINT (411890 2845170)
127,1,1005715.618,5410.0,315.0,25.7218115,74.1215641,POINT (411880 2845170)
127,1,1005715.618,5420.0,315.0,25.7219018,74.1215635,POINT (411880 2845180)
127,1,1005715.618,5430.0,225.0,25.7219012,74.1214638,POINT (411870 2845180)
127,1,1005715.618,5440.0,225.0,25.7218109,74.1214645,POINT (411870 2845170)
127,1,1005715.618,5450.0,315.0,25.7218103,74.1213648,POINT (411860 2845170)
127,1,1005715.618,5460.0,315.0,25.7219006,74.1213641,POINT (411860 2845180)
127,1,1005715.618,5470.0,270.0,25.7219,74.1212644,POINT (411850 2845180)
127,1,1005715.618,5480.0,270.0,25.7218994,74.1211648,POINT (411840 2845180)
127,1,1005715.618,5490.0,270.0,25.7218988,74.1210651,POINT (411830 2845180)
127,1,1005715.618,5500.0,315.0,25.7218982,74.1209654,POINT (411820 2845180)
127,1,1005715.618,5510.0,315.0,25.7219885,74.1209647,POINT (411820 2845190)
127,1,1005715.618,5520.0,270.0,25.7219879,74.1208651,POINT (411810 2845190)
127,1,1005715.618,5530.0,315.0,25.7219873,74.1207654,POINT (411800 2845190)
127,1,1005715.618,5540.0,0.0,25.7220776,74.1207647,POINT (411800 2845200)
127,1,1005715.618,5550.0,315.0,25.7221679,74.1207641,POINT (411800 2845210)
127,1,1005715.618,5560.0,315.0,25.7221673,74.1206644,POINT (411790 2845210)
127,1,1005715.618,5570.0,45.0,25.7222575,74.1206637,POINT (411790 2845220)
127,1,1005715.618,5580.0,45.0,25.7222581,74.1207634,POINT (411800 2845220)
127,1,1005715.618,5590.0,0.0,25.7223484,74.1207627,POINT (411800 2845230)
127,1,1005715.618,5600.0,45.0,25.7224387,74.1207621,POINT (411800 2845240)
127,1,1005715.618,5610.0,45.0,25.7224393,74.1208617,POINT (411810 2845240)
127,1,1005715.618,5620.0,45.0,25.7225296,74.1208611,POINT (411810 2845250)
127,1,1005715.618,5630.0,90.0,25.7225302,74.1209608,POINT (411820 2845250)
127,1,1005715.618,5640.0,45.0,25.7225308,74.1210604,POINT (411830 2845250)
127,1,1005715.618,5650.0,45.0,25.7226211,74.1210598,POINT (411830 2845260)
127,1,1005715.618,5660.0,90.0,25.7226217,74.1211595,POINT (411840 2845260)
127,1,1005715.618,5670.0,45.0,25.7226223,74.1212591,POINT (411850 2845260)
127,1,1005715.618,5680.0,45.0,25.7227126,74.1212585,POINT (411850 2845270)
127,1,1005715.618,5690.0,90.0,25.7227132,74.1213581,POINT (411860 2845270)
127,1,1005715.618,5700.0,90.0,25.7227138,74.1214578,POINT (411870 2845270)
127,1,1005715.618,5710.0,90.0,25.7227144,74.1215575,POINT (411880 2845270)
127,1,1005715.618,5720.0,90.0,25.722715,74.1216572,POINT (411890 2845270)
127,1,1005715.618,5730.0,45.0,25.7227156,74.1217569,POINT (411900 2845270)
127,1,1005715.618,5740.0,45.0,25.7228059,74.1217562,POINT (411900 2845280)
127,1,1005715.618,5750.0,90.0,25.7228065,74.1218559,POINT (411910 2845280)
127,1,1005715.618,5760.0,45.0,25.7228071,74.1219556,POINT (411920 2845280)
127,1,1005715.618,5770.0,45.0,25.7228974,74.1219549,POINT (411920 2845290)
127,1,1005715.618,5780.0,90.0,25.722898,74.1220546,POINT (411930 2845290)
127,1,1005715.618,5790.0,45.0,25.7228986,74.1221542,POINT (411940 2845290)
127,1,1005715.618,5800.0,45.0,25.7229889,74.1221536,POINT (411940 2845300)
127,1,1005715.618,5810.0,90.0,25.7229895,74.1222533,POINT (411950 2845300)
127,1,1005715.618,5820.0,45.0,25.7229901,74.1223529,POINT (411960 2845300)
127,1,1005715.618,5830.0,45.0,25.7230804,74.1223523,POINT (411960 2845310)
127,1,1005715.618,5840.0,90.0,25.723081,74.122452,POINT (411970 2845310)
127,1,1005715.618,5850.0,90.0,25.7230816,74.1225516,POINT (411980 2845310)
127,1,1005715.618,5860.0,90.0,25.7230822,74.1226513,POINT (411990 2845310)
127,1,1005715.618,5870.0,45.0,25.7230828,74.122751,POINT (412000 2845310)
127,1,1005715.618,5880.0,45.0,25.7231731,74.1227503,POINT (412000 2845320)
127,1,1005715.618,5890.0,90.0,25.7231737,74.12285,POINT (412010 2845320)
127,1,1005715.618,5900.0,90.0,25.7231743,74.1229497,POINT (412020 2845320)
127,1,1005715.618,5910.0,45.0,25.7231749,74.1230494,POINT (412030 2845320)
127,1,1005715.618,5920.0,45.0,25.7232652,74.1230487,POINT (412030 2845330)
127,1,1005715.618,5930.0,90.0,25.7232658,74.1231484,POINT (412040 2845330)
127,1,1005715.618,5940.0,45.0,25.7232664,74.1232481,POINT (412050 2845330)
127,1,1005715.618,5950.0,45.0,25.7233567,74.1232474,POINT (412050 2845340)
127,1,1005715.618,5960.0,90.0,25.7233573,74.1233471,POINT (412060 2845340)
